CustomerFirstName|CustomerLastName|StreetAddress|PurchaseID|PurchaseDate|PurchaseAmount
Leon|Coales|546 Darwin Park|478|3/14/2020|29482
Leon|Coales|546 Darwin Park|473|08-01-2020|24340
Leon|Coales|546 Darwin Park|439|10/31/2020|25439
Leon|Coales|546 Darwin Park|431|7/15/2020|21082
Leon|Coales|546 Darwin Park|429|11-02-2020|954
Leon|Coales|546 Darwin Park|404|10/23/2020|23169
Leon|Coales|546 Darwin Park|338|10/30/2020|21911
Leon|Coales|546 Darwin Park|337|08-02-2020|28472
Leon|Coales|546 Darwin Park|321|3/16/2020|22213
Leon|Coales|546 Darwin Park|293|5/15/2020|23918
Leon|Coales|546 Darwin Park|226|7/29/2020|29944
Leon|Coales|546 Darwin Park|219|01-07-2020|20488
Leon|Coales|546 Darwin Park|194|11-10-2020|29263
Leon|Coales|546 Darwin Park|176|7/31/2020|24463
Leon|Coales|546 Darwin Park|160|07-11-2020|23886
Leon|Coales|546 Darwin Park|144|7/24/2020|25351
Leon|Coales|546 Darwin Park|92|7/26/2020|20162
Leon|Coales|546 Darwin Park|62|8/29/2020|29697
Leon|Coales|546 Darwin Park|57|9/15/2020|24450
Leon|Coales|546 Darwin Park|46|12/31/2019|28319
Timothy|Southon|79507 Scott Court|936|10/30/2020|21032
Timothy|Southon|79507 Scott Court|843|8/13/2020|27226
Timothy|Southon|79507 Scott Court|803|11-07-2020|26644
Timothy|Southon|79507 Scott Court|760|9/13/2020|23012
Timothy|Southon|79507 Scott Court|740|11/21/2019|28364
Timothy|Southon|79507 Scott Court|707|09-07-2020|22739
Timothy|Southon|79507 Scott Court|705|7/14/2020|21061
Timothy|Southon|79507 Scott Court|636|05-12-2020|25530
Timothy|Southon|79507 Scott Court|615|2/20/2020|27729
Timothy|Southon|79507 Scott Court|574|12/24/2019|29381
Timothy|Southon|79507 Scott Court|570|04-09-2020|27515
Timothy|Southon|79507 Scott Court|539|4/26/2020|20428
Timothy|Southon|79507 Scott Court|525|2/15/2020|28860
Timothy|Southon|79507 Scott Court|481|8/21/2020|27878
Timothy|Southon|79507 Scott Court|477|3/21/2020|25107
Timothy|Southon|79507 Scott Court|412|09-10-2020|27130
Timothy|Southon|79507 Scott Court|292|07-04-2020|23898
Timothy|Southon|79507 Scott Court|256|6/13/2020|25896
Timothy|Southon|79507 Scott Court|240|4/20/2020|26211
Timothy|Southon|79507 Scott Court|232|2/16/2020|21709
Timothy|Southon|79507 Scott Court|189|4/21/2020|29175
Timothy|Southon|79507 Scott Court|131|2/13/2020|26922
Timothy|Southon|79507 Scott Court|85|8/13/2020|26844
Timothy|Southon|79507 Scott Court|83|3/19/2020|23875
Timothy|Southon|79507 Scott Court|78|6/28/2020|20464
Timothy|Southon|79507 Scott Court|1|09-04-2020|28238
Thedric|Firbank|755 Ramsey Terrace|1000|3/18/2020|26596
Thedric|Firbank|755 Ramsey Terrace|964|01-09-2020|22428
Thedric|Firbank|755 Ramsey Terrace|956|5/27/2020|26044
Thedric|Firbank|755 Ramsey Terrace|915|02-01-2020|21134
Thedric|Firbank|755 Ramsey Terrace|877|4/21/2020|26065
Thedric|Firbank|755 Ramsey Terrace|850|6/23/2020|27962
Thedric|Firbank|755 Ramsey Terrace|849|8/14/2020|27691
Thedric|Firbank|755 Ramsey Terrace|832|3/19/2020|22794
Thedric|Firbank|755 Ramsey Terrace|795|6/16/2020|26382
Thedric|Firbank|755 Ramsey Terrace|749|07-11-2020|29930
Thedric|Firbank|755 Ramsey Terrace|726|3/23/2020|26877
Thedric|Firbank|755 Ramsey Terrace|723|6/18/2020|24538
Thedric|Firbank|755 Ramsey Terrace|680|12-10-2019|20506
Thedric|Firbank|755 Ramsey Terrace|655|12/18/2019|21458
Thedric|Firbank|755 Ramsey Terrace|601|6/19/2020|20137
Thedric|Firbank|755 Ramsey Terrace|594|09-11-2020|24412
Thedric|Firbank|755 Ramsey Terrace|589|1/29/2020|29861
Thedric|Firbank|755 Ramsey Terrace|557|7/19/2020|23076
Thedric|Firbank|755 Ramsey Terrace|528|4/15/2020|27516
Thedric|Firbank|755 Ramsey Terrace|514|12-08-2019|24319
Thedric|Firbank|755 Ramsey Terrace|504|6/19/2020|24179
Thedric|Firbank|755 Ramsey Terrace|476|12/26/2019|20087
Thedric|Firbank|755 Ramsey Terrace|469|4/15/2020|27924
Thedric|Firbank|755 Ramsey Terrace|419|07-09-2020|28600
Thedric|Firbank|755 Ramsey Terrace|411|7/31/2020|24184
Thedric|Firbank|755 Ramsey Terrace|406|02-05-2020|20706
Thedric|Firbank|755 Ramsey Terrace|378|8/25/2020|29152
Thedric|Firbank|755 Ramsey Terrace|312|05-11-2020|23284
Thedric|Firbank|755 Ramsey Terrace|286|11-10-2020|22898
Thedric|Firbank|755 Ramsey Terrace|276|12/15/2019|25087
Thedric|Firbank|755 Ramsey Terrace|268|6/21/2020|22058
Thedric|Firbank|755 Ramsey Terrace|215|04-01-2020|27630
Thedric|Firbank|755 Ramsey Terrace|148|5/18/2020|22822
Thedric|Firbank|755 Ramsey Terrace|109|1/15/2020|22148
Thedric|Firbank|755 Ramsey Terrace|94|01-07-2020|29642
Thedric|Firbank|755 Ramsey Terrace|69|12-01-2019|21349
Thedric|Firbank|755 Ramsey Terrace|51|05-09-2020|25809
Thedric|Firbank|755 Ramsey Terrace|16|3/24/2020|29687
Thedric|Firbank|755 Ramsey Terrace|8|7/21/2020|28114
Gerrie|Barr|477 Havey Hill|963|12/30/2019|26247
Gerrie|Barr|477 Havey Hill|932|12/26/2019|24722
Gerrie|Barr|477 Havey Hill|926|08-03-2020|26241
Gerrie|Barr|477 Havey Hill|913|10/25/2020|26144
Gerrie|Barr|477 Havey Hill|907|2/18/2020|27563
Gerrie|Barr|477 Havey Hill|870|05-06-2020|29141
Gerrie|Barr|477 Havey Hill|856|04-03-2020|24084
Gerrie|Barr|477 Havey Hill|848|2/20/2020|22936
Gerrie|Barr|477 Havey Hill|835|3/24/2020|26925
Gerrie|Barr|477 Havey Hill|826|3/15/2020|26347
Gerrie|Barr|477 Havey Hill|821|08-11-2020|27553
Gerrie|Barr|477 Havey Hill|816|7/26/2020|25458
Gerrie|Barr|477 Havey Hill|773|6/22/2020|26037
Gerrie|Barr|477 Havey Hill|717|04-02-2020|25724
Gerrie|Barr|477 Havey Hill|702|10-01-2020|23538
Gerrie|Barr|477 Havey Hill|700|04-05-2020|24157
Gerrie|Barr|477 Havey Hill|606|09-01-2020|24311
Gerrie|Barr|477 Havey Hill|546|05-01-2020|29020
Gerrie|Barr|477 Havey Hill|535|9/23/2020|23291
Gerrie|Barr|477 Havey Hill|462|4/25/2020|21510
Gerrie|Barr|477 Havey Hill|408|2/18/2020|26367
Gerrie|Barr|477 Havey Hill|386|01-06-2020|29136
Gerrie|Barr|477 Havey Hill|367|1/17/2020|28399
Gerrie|Barr|477 Havey Hill|334|02-03-2020|27454
Gerrie|Barr|477 Havey Hill|317|4/29/2020|25567
Gerrie|Barr|477 Havey Hill|260|7/20/2020|28188
Gerrie|Barr|477 Havey Hill|259|3/24/2020|22829
Gerrie|Barr|477 Havey Hill|236|9/15/2020|22054
Gerrie|Barr|477 Havey Hill|123|11/16/2019|27311
Hagen|Maris|7864 Hoepker Crossing|995|10-03-2020|29820
Hagen|Maris|7864 Hoepker Crossing|993|03-08-2020|24550
Hagen|Maris|7864 Hoepker Crossing|894|7/23/2020|26792
Hagen|Maris|7864 Hoepker Crossing|876|1/23/2020|22433
Hagen|Maris|7864 Hoepker Crossing|873|12-07-2019|29371
Hagen|Maris|7864 Hoepker Crossing|814|04-01-2020|24751
Hagen|Maris|7864 Hoepker Crossing|798|11-11-2020|29132
Hagen|Maris|7864 Hoepker Crossing|794|09-04-2020|21942
Hagen|Maris|7864 Hoepker Crossing|788|7/14/2020|20436
Hagen|Maris|7864 Hoepker Crossing|720|8/13/2020|28537
Hagen|Maris|7864 Hoepker Crossing|685|3/21/2020|22603
Hagen|Maris|7864 Hoepker Crossing|651|7/26/2020|29718
Hagen|Maris|7864 Hoepker Crossing|604|5/29/2020|28543
Hagen|Maris|7864 Hoepker Crossing|572|1/15/2020|26520
Hagen|Maris|7864 Hoepker Crossing|545|4/25/2020|28500
Hagen|Maris|7864 Hoepker Crossing|434|03-12-2020|23791
Hagen|Maris|7864 Hoepker Crossing|421|07-04-2020|27430
Hagen|Maris|7864 Hoepker Crossing|418|06-08-2020|28483
Hagen|Maris|7864 Hoepker Crossing|405|05-02-2020|29966
Hagen|Maris|7864 Hoepker Crossing|347|1/18/2020|25284
Hagen|Maris|7864 Hoepker Crossing|331|01-09-2020|28488
Hagen|Maris|7864 Hoepker Crossing|272|11/27/2019|27312
Hagen|Maris|7864 Hoepker Crossing|246|3/22/2020|23153
Hagen|Maris|7864 Hoepker Crossing|234|7/20/2020|28624
Hagen|Maris|7864 Hoepker Crossing|230|11/24/2019|20457
Hagen|Maris|7864 Hoepker Crossing|187|09-10-2020|29449
Hagen|Maris|7864 Hoepker Crossing|146|10-10-2020|23659
Hagen|Maris|7864 Hoepker Crossing|127|04-10-2020|22378
Hagen|Maris|7864 Hoepker Crossing|113|7/21/2020|26664
Hagen|Maris|7864 Hoepker Crossing|84|4/22/2020|25851
Hagen|Maris|7864 Hoepker Crossing|74|4/17/2020|28627
Hagen|Maris|7864 Hoepker Crossing|71|5/27/2020|24699
Hagen|Maris|7864 Hoepker Crossing|63|7/13/2020|22143
Hagen|Maris|7864 Hoepker Crossing|61|05-06-2020|25063
Hagen|Maris|7864 Hoepker Crossing|33|09-07-2020|23704
Winthrop|Lantaph|92172 Stoughton Court|989|11/24/2019|20268
Winthrop|Lantaph|92172 Stoughton Court|961|03-09-2020|21716
Winthrop|Lantaph|92172 Stoughton Court|893|08-08-2020|21245
Winthrop|Lantaph|92172 Stoughton Court|829|1/25/2020|23275
Winthrop|Lantaph|92172 Stoughton Court|784|12-03-2019|28037
Winthrop|Lantaph|92172 Stoughton Court|776|01-04-2020|24107
Winthrop|Lantaph|92172 Stoughton Court|775|5/26/2020|25125
Winthrop|Lantaph|92172 Stoughton Court|772|08-09-2020|22561
Winthrop|Lantaph|92172 Stoughton Court|744|3/22/2020|21246
Winthrop|Lantaph|92172 Stoughton Court|738|04-06-2020|24595
Winthrop|Lantaph|92172 Stoughton Court|684|07-11-2020|29358
Winthrop|Lantaph|92172 Stoughton Court|656|8/18/2020|24302
Winthrop|Lantaph|92172 Stoughton Court|643|9/26/2020|21777
Winthrop|Lantaph|92172 Stoughton Court|637|1/30/2020|22017
Winthrop|Lantaph|92172 Stoughton Court|613|03-10-2020|21799
Winthrop|Lantaph|92172 Stoughton Court|596|02-05-2020|20695
Winthrop|Lantaph|92172 Stoughton Court|520|01-08-2020|20835
Winthrop|Lantaph|92172 Stoughton Court|511|2/18/2020|25012
Winthrop|Lantaph|92172 Stoughton Court|446|9/24/2020|22424
Winthrop|Lantaph|92172 Stoughton Court|397|08-06-2020|25711
Winthrop|Lantaph|92172 Stoughton Court|349|12/22/2019|21847
Winthrop|Lantaph|92172 Stoughton Court|342|7/13/2020|20913
Winthrop|Lantaph|92172 Stoughton Court|273|07-06-2020|24388
Winthrop|Lantaph|92172 Stoughton Court|233|1/29/2020|21152
Winthrop|Lantaph|92172 Stoughton Court|169|3/30/2020|26618
Winthrop|Lantaph|92172 Stoughton Court|147|4/25/2020|26316
Winthrop|Lantaph|92172 Stoughton Court|137|7/16/2020|25364
Winthrop|Lantaph|92172 Stoughton Court|115|03-10-2020|24295
Winthrop|Lantaph|92172 Stoughton Court|102|6/16/2020|29312
Martainn|Couch|167 Calypso Terrace|968|05-12-2020|29812
Martainn|Couch|167 Calypso Terrace|941|6/23/2020|22491
Martainn|Couch|167 Calypso Terrace|914|11/26/2019|27775
Martainn|Couch|167 Calypso Terrace|896|03-04-2020|25075
Martainn|Couch|167 Calypso Terrace|844|11/29/2019|23444
Martainn|Couch|167 Calypso Terrace|815|04-03-2020|21931
Martainn|Couch|167 Calypso Terrace|808|12/22/2019|22312
Martainn|Couch|167 Calypso Terrace|799|6/24/2020|25216
Martainn|Couch|167 Calypso Terrace|755|10/25/2020|29504
Martainn|Couch|167 Calypso Terrace|741|5/21/2020|28545
Martainn|Couch|167 Calypso Terrace|721|06-10-2020|21353
Martainn|Couch|167 Calypso Terrace|688|3/24/2020|24563
Martainn|Couch|167 Calypso Terrace|664|05-07-2020|26803
Martainn|Couch|167 Calypso Terrace|648|09-07-2020|23743
Martainn|Couch|167 Calypso Terrace|645|2/28/2020|27538
Martainn|Couch|167 Calypso Terrace|628|04-01-2020|25839
Martainn|Couch|167 Calypso Terrace|536|03-05-2020|23049
Martainn|Couch|167 Calypso Terrace|533|7/28/2020|24039
Martainn|Couch|167 Calypso Terrace|501|4/21/2020|26102
Martainn|Couch|167 Calypso Terrace|463|9/25/2020|21040
Martainn|Couch|167 Calypso Terrace|442|04-02-2020|27472
Martainn|Couch|167 Calypso Terrace|425|2/15/2020|29640
Martainn|Couch|167 Calypso Terrace|413|5/15/2020|27261
Martainn|Couch|167 Calypso Terrace|398|8/24/2020|24918
Martainn|Couch|167 Calypso Terrace|382|11/26/2019|22292
Martainn|Couch|167 Calypso Terrace|348|8/25/2020|27800
Martainn|Couch|167 Calypso Terrace|328|04-12-2020|29184
Martainn|Couch|167 Calypso Terrace|322|11-10-2020|26759
Martainn|Couch|167 Calypso Terrace|313|12-08-2019|23654
Martainn|Couch|167 Calypso Terrace|304|2/17/2020|20753
Martainn|Couch|167 Calypso Terrace|280|1/23/2020|21664
Martainn|Couch|167 Calypso Terrace|253|05-12-2020|20081
Martainn|Couch|167 Calypso Terrace|242|5/14/2020|27717
Martainn|Couch|167 Calypso Terrace|241|8/19/2020|26955
Martainn|Couch|167 Calypso Terrace|202|11-04-2020|28024
Martainn|Couch|167 Calypso Terrace|180|06-08-2020|29361
Martainn|Couch|167 Calypso Terrace|152|2/24/2020|20270
Martainn|Couch|167 Calypso Terrace|130|07-09-2020|23487
Martainn|Couch|167 Calypso Terrace|56|02-05-2020|20298
Martainn|Couch|167 Calypso Terrace|39|9/26/2020|23056
Martainn|Couch|167 Calypso Terrace|13|07-05-2020|25937
Marcos|Perrin|223 Paget Road|999|03-02-2020|29175
Marcos|Perrin|223 Paget Road|996|02-01-2020|20791
Marcos|Perrin|223 Paget Road|967|11/27/2019|20490
Marcos|Perrin|223 Paget Road|952|02-07-2020|29207
Marcos|Perrin|223 Paget Road|939|9/25/2020|26580
Marcos|Perrin|223 Paget Road|920|6/22/2020|21692
Marcos|Perrin|223 Paget Road|820|10/30/2020|24307
Marcos|Perrin|223 Paget Road|774|01-12-2020|28001
Marcos|Perrin|223 Paget Road|737|02-06-2020|25328
Marcos|Perrin|223 Paget Road|703|09-12-2020|23282
Marcos|Perrin|223 Paget Road|671|5/22/2020|27780
Marcos|Perrin|223 Paget Road|640|1/15/2020|27828
Marcos|Perrin|223 Paget Road|591|2/24/2020|22522
Marcos|Perrin|223 Paget Road|587|6/21/2020|27114
Marcos|Perrin|223 Paget Road|530|05-03-2020|27536
Marcos|Perrin|223 Paget Road|491|12/26/2019|29470
Marcos|Perrin|223 Paget Road|488|01-05-2020|28258
Marcos|Perrin|223 Paget Road|480|9/23/2020|28171
Marcos|Perrin|223 Paget Road|447|12/15/2019|27797
Marcos|Perrin|223 Paget Road|409|9/24/2020|27046
Marcos|Perrin|223 Paget Road|329|02-05-2020|22410
Marcos|Perrin|223 Paget Road|311|12/16/2019|21064
Marcos|Perrin|223 Paget Road|231|08-07-2020|29880
Marcos|Perrin|223 Paget Road|211|08-02-2020|21248
Marcos|Perrin|223 Paget Road|185|02-09-2020|26403
Marcos|Perrin|223 Paget Road|126|10-07-2020|24396
Marcos|Perrin|223 Paget Road|124|6/17/2020|21458
Marcos|Perrin|223 Paget Road|108|09-12-2020|29947
Trev|Stanyer|8 Fairfield Crossing|979|04-11-2020|23193
Trev|Stanyer|8 Fairfield Crossing|955|5/17/2020|25791
Trev|Stanyer|8 Fairfield Crossing|919|4/27/2020|26537
Trev|Stanyer|8 Fairfield Crossing|800|5/16/2020|29430
Trev|Stanyer|8 Fairfield Crossing|753|6/20/2020|20742
Trev|Stanyer|8 Fairfield Crossing|731|10-06-2020|23877
Trev|Stanyer|8 Fairfield Crossing|689|11-05-2020|23239
Trev|Stanyer|8 Fairfield Crossing|666|07-08-2020|22441
Trev|Stanyer|8 Fairfield Crossing|663|01-05-2020|29676
Trev|Stanyer|8 Fairfield Crossing|646|6/29/2020|23786
Trev|Stanyer|8 Fairfield Crossing|633|4/22/2020|25649
Trev|Stanyer|8 Fairfield Crossing|619|11-01-2020|21506
Trev|Stanyer|8 Fairfield Crossing|616|7/25/2020|28625
Trev|Stanyer|8 Fairfield Crossing|558|08-06-2020|22777
Trev|Stanyer|8 Fairfield Crossing|550|02-11-2020|22575
Trev|Stanyer|8 Fairfield Crossing|461|12-01-2019|23203
Trev|Stanyer|8 Fairfield Crossing|450|04-11-2020|20495
Trev|Stanyer|8 Fairfield Crossing|399|12/15/2019|27573
Trev|Stanyer|8 Fairfield Crossing|388|3/16/2020|23666
Trev|Stanyer|8 Fairfield Crossing|372|10-06-2020|23180
Trev|Stanyer|8 Fairfield Crossing|326|01-12-2020|27571
Trev|Stanyer|8 Fairfield Crossing|315|7/19/2020|27686
Trev|Stanyer|8 Fairfield Crossing|314|11/26/2019|26044
Trev|Stanyer|8 Fairfield Crossing|298|4/19/2020|20788
Trev|Stanyer|8 Fairfield Crossing|295|06-11-2020|21012
Trev|Stanyer|8 Fairfield Crossing|275|3/16/2020|23585
Trev|Stanyer|8 Fairfield Crossing|243|4/30/2020|26512
Trev|Stanyer|8 Fairfield Crossing|227|06-03-2020|21882
Trev|Stanyer|8 Fairfield Crossing|209|2/15/2020|22175
Trev|Stanyer|8 Fairfield Crossing|155|06-08-2020|29494
Trev|Stanyer|8 Fairfield Crossing|129|5/29/2020|23494
Trev|Stanyer|8 Fairfield Crossing|106|01-07-2020|26462
Trev|Stanyer|8 Fairfield Crossing|96|12/29/2019|23763
Trev|Stanyer|8 Fairfield Crossing|48|9/14/2020|21927
Trev|Stanyer|8 Fairfield Crossing|24|01-07-2020|27460
Trev|Stanyer|8 Fairfield Crossing|7|10-10-2020|23244
Glenn|Leport|8 Tomscot Place|933|10/23/2020|21194
Glenn|Leport|8 Tomscot Place|898|7/28/2020|23431
Glenn|Leport|8 Tomscot Place|878|12/15/2019|28690
Glenn|Leport|8 Tomscot Place|862|4/15/2020|21915
Glenn|Leport|8 Tomscot Place|736|12/30/2019|25065
Glenn|Leport|8 Tomscot Place|699|6/14/2020|22830
Glenn|Leport|8 Tomscot Place|687|09-04-2020|22942
Glenn|Leport|8 Tomscot Place|668|2/17/2020|22039
Glenn|Leport|8 Tomscot Place|611|02-04-2020|20357
Glenn|Leport|8 Tomscot Place|609|6/16/2020|20601
Glenn|Leport|8 Tomscot Place|493|4/26/2020|23328
Glenn|Leport|8 Tomscot Place|483|9/26/2020|27529
Glenn|Leport|8 Tomscot Place|427|05-10-2020|24492
Glenn|Leport|8 Tomscot Place|422|12-12-2019|24893
Glenn|Leport|8 Tomscot Place|417|11/24/2019|28450
Glenn|Leport|8 Tomscot Place|391|10/16/2020|25582
Glenn|Leport|8 Tomscot Place|384|1/17/2020|21528
Glenn|Leport|8 Tomscot Place|350|1/14/2020|25139
Glenn|Leport|8 Tomscot Place|341|11-10-2020|20613
Glenn|Leport|8 Tomscot Place|339|05-03-2020|23440
Glenn|Leport|8 Tomscot Place|191|12/14/2019|29852
Glenn|Leport|8 Tomscot Place|181|9/30/2020|27071
Glenn|Leport|8 Tomscot Place|175|8/29/2020|25663
Glenn|Leport|8 Tomscot Place|145|10/15/2020|27543
Glenn|Leport|8 Tomscot Place|122|2/19/2020|24840
Glenn|Leport|8 Tomscot Place|64|1/24/2020|25360
Glenn|Leport|8 Tomscot Place|25|11/30/2019|20636
Odell|Wakley|52 Orin Avenue|984|3/24/2020|24387
Odell|Wakley|52 Orin Avenue|947|02-07-2020|28760
Odell|Wakley|52 Orin Avenue|938|09-04-2020|26400
Odell|Wakley|52 Orin Avenue|905|06-09-2020|21423
Odell|Wakley|52 Orin Avenue|895|12/27/2019|21888
Odell|Wakley|52 Orin Avenue|875|01-12-2020|22602
Odell|Wakley|52 Orin Avenue|845|12/29/2019|25437
Odell|Wakley|52 Orin Avenue|823|6/18/2020|20388
Odell|Wakley|52 Orin Avenue|817|1/27/2020|24235
Odell|Wakley|52 Orin Avenue|777|10-01-2020|28902
Odell|Wakley|52 Orin Avenue|730|1/30/2020|24329
Odell|Wakley|52 Orin Avenue|698|2/21/2020|28480
Odell|Wakley|52 Orin Avenue|667|6/29/2020|25233
Odell|Wakley|52 Orin Avenue|602|12-01-2019|22367
Odell|Wakley|52 Orin Avenue|599|5/24/2020|22872
Odell|Wakley|52 Orin Avenue|588|8/28/2020|21786
Odell|Wakley|52 Orin Avenue|585|06-07-2020|28394
Odell|Wakley|52 Orin Avenue|561|9/14/2020|20528
Odell|Wakley|52 Orin Avenue|547|11/13/2020|28120
Odell|Wakley|52 Orin Avenue|541|2/19/2020|26599
Odell|Wakley|52 Orin Avenue|517|6/22/2020|21538
Odell|Wakley|52 Orin Avenue|515|11/24/2019|24694
Odell|Wakley|52 Orin Avenue|512|6/17/2020|20382
Odell|Wakley|52 Orin Avenue|440|5/28/2020|25083
Odell|Wakley|52 Orin Avenue|403|10/27/2020|22250
Odell|Wakley|52 Orin Avenue|368|3/19/2020|20269
Odell|Wakley|52 Orin Avenue|357|9/19/2020|22774
Odell|Wakley|52 Orin Avenue|235|01-11-2020|22874
Odell|Wakley|52 Orin Avenue|224|11/20/2019|29391
Odell|Wakley|52 Orin Avenue|208|08-09-2020|23292
Odell|Wakley|52 Orin Avenue|161|06-11-2020|20527
Odell|Wakley|52 Orin Avenue|153|06-08-2020|29551
Odell|Wakley|52 Orin Avenue|134|6/29/2020|23351
Odell|Wakley|52 Orin Avenue|112|7/20/2020|21973
Odell|Wakley|52 Orin Avenue|76|11-12-2020|24647
Odell|Wakley|52 Orin Avenue|47|10/22/2020|29528
Odell|Wakley|52 Orin Avenue|42|10/23/2020|29703
Odell|Wakley|52 Orin Avenue|19|10-11-2020|26465
Vale|Bodega|35 Fisk Alley|976|01-06-2020|25073
Vale|Bodega|35 Fisk Alley|953|1/24/2020|29771
